movie_id,actor
9884,Francesca Neri
9884,Elias Koteas
16858,Roy Scheider
16858,Jessica Lange
16858,Leland Palmer
62764,Julia Roberts
62764,Lily Collins
62764,Armie Hammer
22538,Michael Cera
22538,Mary Elizabeth Winstead
22538,Kieran Culkin
9341,Aaron Eckhart
9341,Hilary Swank
9341,Delroy Lindo
12107,Eddie Murphy
12107,Janet Jackson
12107,Larry Miller
9637,Freddie Prinze Jr.
9637,Sarah Michelle Gellar
9637,Matthew Lillard
49049,Karl Urban
49049,Olivia Thirlby
49049,Lena Headey
9339,Adam Sandler
9339,Kate Beckinsale
9339,Christopher Walken
16281,Hal Holbrook
16281,Adrienne Barbeau
16281,Fritz Weaver
39691,James Marsden
39691,Nick Nolte
39691,Christina Applegate
8247,Hayden Christensen
8247,Jamie Bell
8247,Samuel L. Jackson
11253,Ron Perlman
11253,Selma Blair
11253,Jeffrey Tambor
1949,Jake Gyllenhaal
1949,Robert Downey Jr.
1949,Mark Ruffalo
8452,Arnold Schwarzenegger
8452,Michael Rapaport
8452,Tony Goldwyn
310,Jim Carrey
310,Jennifer Aniston
310,Philip Baker Hall
27578,Sylvester Stallone
27578,Jason Statham
27578,Dolph Lundgren
954,Tom Cruise
954,Jon Voight
954,Emmanuelle Béart
70160,Jennifer Lawrence
70160,Josh Hutcherson
70160,Liam Hemsworth
45243,Bradley Cooper
45243,Ed Helms
45243,Zach Galifianakis
364,Michael Keaton
364,Danny DeVito
364,Michelle Pfeiffer
7518,Bruce Willis
7518,Garry Shandling
7518,Steve Carell
11544,Chris Sanders
11544,Daveigh Chase
11544,Tia Carrere
9986,Julia Roberts
9986,Steve Buscemi
9986,John Cleese
8656,Robert Duvall
8656,Téa Leoni
8656,Elijah Wood
146216,Bruce Willis
146216,Catherine Zeta-Jones
146216,Anthony Hopkins
9291,Adam Sandler
9291,Chris Rock
9291,Burt Reynolds
55301,Jason Lee
55301,David Cross
55301,Jenny Slate
109418,Adam Sandler
109418,Kevin James
109418,Chris Rock
11665,Steve Carell
11665,Anne Hathaway
11665,Dwayne Johnson
6964,Jack Nicholson
6964,Diane Keaton
6964,Keanu Reeves
11324,Leonardo DiCaprio
11324,Mark Ruffalo
11324,Ben Kingsley
12193,Vince Vaughn
12193,Reese Witherspoon
12193,Robert Duvall
9928,Robin Williams
9928,Ewan McGregor
9928,Halle Berry
754,John Travolta
754,Nicolas Cage
754,Joan Allen
10202,Adam Sandler
10202,Keri Russell
10202,Guy Pearce
4147,Tom Hanks
4147,Tyler Hoechlin
4147,Jennifer Jason Leigh
50546,Adam Sandler
50546,Jennifer Aniston
50546,Nicole Kidman
1701,Nicolas Cage
1701,John Cusack
1701,John Malkovich
13027,Shia LaBeouf
13027,Michelle Monaghan
13027,Rosario Dawson
2289,Jude Law
2289,Nicole Kidman
2289,Renée Zellweger
20504,Denzel Washington
20504,Gary Oldman
20504,Mila Kunis
9574,Robin Williams
9574,Marcia Gay Harden
9574,Christopher McDonald
11618,Liam Neeson
11618,Catherine Zeta-Jones
11618,Owen Wilson
2300,Michael Jordan
2300,Wayne Knight
2300,Billy West
12096,Steve Martin
12096,Kevin Kline
12096,Jean Reno
10200,Keanu Reeves
10200,Jennifer Connelly
10200,Kathy Bates
8834,Mel Gibson
8834,Julia Roberts
8834,Patrick Stewart
228150,Brad Pitt
228150,Shia LaBeouf
228150,Logan Lerman
6068,Harrison Ford
6068,Anne Heche
6068,David Schwimmer
41515,Dan Aykroyd
41515,Justin Timberlake
41515,Anna Faris
9023,Matt Damon
9023,James Cromwell
9023,Daniel Studi
38317,Kevin James
38317,Rosario Dawson
38317,Sylvester Stallone
2157,Gary Oldman
2157,William Hurt
2157,Matt LeBlanc
14462,Denzel Washington
14462,Meryl Streep
14462,Liev Schreiber
161795,Stephen Dillane
161795,Victoria Foyt
161795,Vanessa Redgrave
159824,Adam Sandler
159824,Andy Samberg
159824,Selena Gomez
49948,Steve Martin
49948,Itzhak Perlman
49948,Quincy Jones
2135,Guy Pearce
2135,Mark Addy
2135,Phyllida Law
9822,Charlize Theron
9822,Rade Serbedzija
9822,Bill Paxton
9705,John Travolta
9705,Hugh Jackman
9705,Halle Berry
1656,Antonio Banderas
1656,Catherine Zeta-Jones
1656,Adrián Alonso Barona
12159,Robin Williams
12159,Cuba Gooding Jr.
12159,Annabella Sciorra
9678,Adam Sandler
9678,Patricia Arquette
9678,Harvey Keitel
4442,Heath Ledger
4442,Matt Damon
4442,Mackenzie Crook
75,Jack Nicholson
75,Glenn Close
75,Annette Bening
330770,Max Brebant
330770,Roxane Duran
330770,Julie-Marie Parmentier
9433,Alec Baldwin
9433,Anthony Hopkins
9433,Elle Macpherson
19959,Bruce Willis
19959,Radha Mitchell
19959,Rosamund Pike
11973,Kevin Costner
11973,Bruce Greenwood
11973,Steven Culp
11228,Sylvester Stallone
11228,Amy Brenneman
11228,Viggo Mortensen
77951,Charlie Rowe
77951,Justin Long
77951,Karl Urban
5491,John Travolta
5491,Barry Pepper
5491,Forest Whitaker
10715,Brendan Fraser
10715,Jenna Elfman
10715,Steve Martin
10197,Judi Dench
10197,Daniel Day-Lewis
10197,Marion Cotillard
9562,Paul Walker
9562,Frances O'Connor
9562,Gerard Butler
9922,Kevin Costner
9922,Will Patton
9922,Olivia Williams
9447,James Cromwell
9447,Mary Stein
9447,Mickey Rooney
274854,Vin Diesel
274854,Rose Leslie
274854,Elijah Wood
8870,Val Kilmer
8870,Carrie-Anne Moss
8870,Benjamin Bratt
9992,Freddie Highmore
9992,Mia Farrow
9992,Ron Crawford
36970,Pierce Brosnan
36970,Jacques Perrin
36970,Rie Miyazawa
10077,Heike Makatsch
10077,Armin Rohde
10077,David Oyelowo
76649,Kit Harington
76649,Carrie-Anne Moss
76649,Emily Browning
293644,Jason Harris
293644,David Hoffman
293644,Bill Lobley
453,Russell Crowe
453,Ed Harris
453,Jennifer Connelly
8587,Jonathan Taylor Thomas
8587,Matthew Broderick
8587,James Earl Jones
72545,Dwayne Johnson
72545,Josh Hutcherson
72545,Kristin Davis
109451,Bill Hader
109451,Anna Faris
109451,James Caan
9533,Anthony Hopkins
9533,Edward Norton
9533,Ralph Fiennes
2023,Viggo Mortensen
2023,Zuleikha Robinson
2023,Omar Sharif
71880,Adam Sandler
71880,Katie Holmes
71880,Al Pacino
584,Paul Walker
584,Tyrese Gibson
584,Eva Mendes
309809,Jeff Bridges
309809,Rachel McAdams
309809,Paul Rudd
4858,Nicole Kidman
4858,Daniel Craig
4858,Jeremy Northam
17711,Rene Russo
17711,Jason Alexander
17711,Piper Perabo
328111,Louis C.K.
328111,Eric Stonestreet
328111,Kevin Hart
8698,Sean Connery
8698,Peta Wilson
8698,Shane West
93456,Steve Carell
93456,Kristen Wiig
93456,Benjamin Bratt
602,Will Smith
602,Bill Pullman
602,Jeff Goldblum
330,Jeff Goldblum
330,Julianne Moore
330,Pete Postlethwaite
953,Ben Stiller
953,Chris Rock
953,David Schwimmer
9693,Clive Owen
9693,Michael Caine
9693,Julianne Moore
36657,Patrick Stewart
36657,Hugh Jackman
36657,Ian McKellen
8909,Angelina Jolie
8909,James McAvoy
8909,Morgan Freeman
9802,Sean Connery
9802,Nicolas Cage
9802,Ed Harris
950,Ray Romano
950,John Leguizamo
950,Denis Leary
1824,Adam Sandler
1824,Drew Barrymore
1824,Rob Schneider
2976,John Travolta
2976,Michelle Pfeiffer
2976,Christopher Walken
11026,Stellan Skarsgård
11026,Izabella Scorupco
11026,James D'Arcy
332,Matthew Broderick
332,Rupert Everett
332,Joely Fisher
75656,Jesse Eisenberg
75656,Mark Ruffalo
75656,Woody Harrelson
38365,Adam Sandler
38365,Salma Hayek
38365,Maria Bello
594,Tom Hanks
594,Catherine Zeta-Jones
594,Stanley Tucci
15189,Emma Roberts
15189,Jake T. Austin
15189,Don Cheadle
11678,Chris O'Donnell
11678,Robin Tunney
11678,Bill Paxton
6538,Tom Hanks
6538,Philip Seymour Hoffman
6538,Julia Roberts
10555,Will Smith
10555,Robert De Niro
10555,Renée Zellweger
1125,Jamie Foxx
1125,Beyoncé Knowles
1125,Eddie Murphy
4551,John Travolta
4551,Uma Thurman
4551,Vince Vaughn
612,Eric Bana
612,Daniel Craig
612,Ciarán Hinds
9567,Bruce Willis
9567,Monica Bellucci
9567,Cole Hauser
37821,Katherine Heigl
37821,Ashton Kutcher
37821,Tom Selleck
203801,Henry Cavill
203801,Armie Hammer
203801,Alicia Vikander
2539,Adam Sandler
2539,Téa Leoni
2539,Paz Vega
9297,Ryan Newman
9297,Steve Buscemi
9297,Mitchel Musso
3172,Bruce Willis
3172,Billy Bob Thornton
3172,Cate Blanchett
6520,Sean Connery
6520,Richard Gere
6520,Julia Ormond
1439,Jodie Foster
1439,Chow Yun-fat
1439,Bai Ling
37958,Mickey Rourke
37958,Kellan Lutz
37958,Isabel Lucas
2026,Bruce Willis
2026,Kevin Pollak
2026,Jimmy Bennett
7450,Matt Damon
7450,Bill Pullman
7450,Drew Barrymore
11375,Harrison Ford
11375,Josh Hartnett
11375,Lena Olin
9425,Kurt Russell
9425,Jason Scott Lee
9425,Jason Isaacs
25769,Lou Taylor Pucci
25769,Chris Pine
25769,Piper Perabo
23685,Brendan Fraser
23685,Bridget Fonda
23685,John Turturro
11866,Dennis Quaid
11866,Tyrese Gibson
11866,Giovanni Ribisi
9741,Bruce Willis
9741,Samuel L. Jackson
9741,Robin Wright
211672,Sandra Bullock
211672,Jon Hamm
211672,Michael Keaton
23629,Emily Browning
23629,Abbie Cornish
23629,Jena Malone
8688,Nicolas Cage
8688,Gary Sinise
8688,John Heard
10153,Dustin Hoffman
10153,Sharon Stone
10153,Samuel L. Jackson
153518,Jason Sudeikis
153518,Josh Gad
153518,Danny McBride
8676,Matthew McConaughey
8676,Kate Hudson
8676,Donald Sutherland
20829,Adam Sandler
20829,Seth Rogen
20829,Leslie Mann
4349,Jamie Foxx
4349,Jennifer Garner
4349,Chris Cooper
9718,Will Ferrell
9718,John C. Reilly
9718,Sacha Baron Cohen
10808,Eddie Murphy
10808,Kristen Wilson
10808,Raven-Symoné
197,Mel Gibson
197,Catherine McCormack
197,Sophie Marceau
25,Jamie Foxx
25,Jake Gyllenhaal
25,Scott MacDonald
35,Dan Castellaneta
35,Julie Kavner
35,Nancy Cartwright
11086,Jim Carrey
11086,Martin Landau
11086,Laurie Holden
10477,Kip Pardue
10477,Robert Sean Leonard
10477,Til Schweiger
1997,Maï Anh Le
1997,Guy Pearce
1997,Oanh Nguyen
6947,Bryce Dallas Howard
6947,Joaquin Phoenix
6947,Adrien Brody
3050,Eddie Murphy
3050,Ossie Davis
3050,Oliver Platt
2675,Mel Gibson
2675,Joaquin Phoenix
2675,Rory Culkin
809,Mike Myers
809,Eddie Murphy
809,Cameron Diaz
920,Owen Wilson
920,Paul Newman
920,Bonnie Hunt
4806,Julia Roberts
4806,Richard Gere
4806,Joan Cusack
7451,Vin Diesel
7451,Asia Argento
7451,Samuel L. Jackson
228165,Tom Kenny
228165,Bill Fagerbakke
228165,Rodger Bumpass
3595,Mel Gibson
3595,Gary Sinise
3595,Delroy Lindo
16869,Brad Pitt
16869,Mélanie Laurent
16869,Christoph Waltz
879,Robin Williams
879,Dustin Hoffman
879,Julia Roberts
1573,Bruce Willis
1573,Bonnie Bedelia
1573,William Atherton
9257,Samuel L. Jackson
9257,Colin Farrell
9257,Michelle Rodriguez
1903,Tom Cruise
1903,Penélope Cruz
1903,Cameron Diaz
9697,Paul Giamatti
9697,Jeffrey Wright
9697,Bob Balaban
395,Sanaa Lathan
395,Raoul Bova
395,Ewen Bremner
23398,Zachary Levi
23398,David Cross
23398,Jason Lee
10590,Mel Gibson
10590,Greg Kinnear
10590,Madeleine Stowe
117263,Gerard Butler
117263,Aaron Eckhart
117263,Angela Bassett
200,Patrick Stewart
200,Jonathan Frakes
200,Brent Spiner
44943,Aaron Eckhart
44943,Ramón Rodríguez
44943,Will Rothhaar
587,Ewan McGregor
587,Albert Finney
587,Billy Crudup
10395,Jack Nicholson
10395,Christopher Plummer
10395,James Spader
57212,Tom Hiddleston
57212,Benedict Cumberbatch
57212,Toby Kebbell
152760,Matt Damon
152760,Cate Blanchett
152760,George Clooney
2756,Ed Harris
2756,Mary Elizabeth Mastrantonio
2756,Michael Biehn
33909,Michael Douglas
33909,Shia LaBeouf
33909,Josh Brolin
49017,Luke Evans
49017,Sarah Gadon
49017,Dominic Cooper
9882,Denzel Washington
9882,Annette Bening
9882,Bruce Willis
2270,Claire Danes
2270,Charlie Cox
2270,Michelle Pfeiffer
978,Brad Pitt
978,Jamyang Jamtsho Wangchuk
978,David Thewlis
44564,Kevin James
44564,Vince Vaughn
44564,Winona Ryder
3132,Anthony Hopkins
3132,Chris Rock
3132,Peter Stormare
8814,Dwayne Johnson
8814,Karl Urban
8814,Rosamund Pike
8427,Eddie Murphy
8427,Owen Wilson
8427,Famke Janssen
52520,Kate Beckinsale
52520,Stephen Rea
52520,Michael Ealy
80585,Julianne Hough
80585,Diego Boneta
80585,Tom Cruise
10592,Bruce Willis
10592,Colin Farrell
10592,Terrence Howard
49021,Jason Statham
49021,Clive Owen
49021,Robert De Niro
11535,Chris Klein
11535,LL Cool J
11535,Rebecca Romijn
10550,Antonio Banderas
10550,Lucy Liu
10550,Gregg Henry
11258,Morgan Freeman
11258,Christian Slater
11258,Randy Quaid
12610,Chris Rock
12610,Laurence Fishburne
12610,David Hyde Pierce
59981,Lea Michele
59981,Dan Aykroyd
59981,Patrick Stewart
201088,Chris Hemsworth
201088,Leehom Wang
201088,Tang Wei
5137,Jude Law
5137,Gwyneth Paltrow
5137,Giovanni Ribisi
3093,Sharon Stone
3093,David Morrissey
3093,Charlotte Rampling
107846,Sylvester Stallone
107846,Arnold Schwarzenegger
107846,Jim Caviezel
188207,Kellan Lutz
188207,Liam McIntyre
188207,Gaia Weiss
4614,Ben Affleck
4614,Morgan Freeman
4614,James Cromwell
24021,Kristen Stewart
24021,Robert Pattinson
24021,Taylor Lautner
11371,Robert De Niro
11371,Edward Norton
11371,Marlon Brando
20352,Steve Carell
20352,Jason Segel
20352,Russell Brand
11517,Wesley Snipes
11517,Woody Harrelson
11517,Jennifer Lopez
214756,Mark Wahlberg
214756,Seth MacFarlane
214756,Amanda Seyfried
26428,Rachel Weisz
26428,Max Minghella
26428,Oscar Isaac
9824,Ben Stiller
9824,Geoffrey Rush
9824,Claire Forlani
48988,Owen Wilson
48988,Jason Sudeikis
48988,Jenna Fischer
9008,Al Pacino
9008,Russell Crowe
9008,Christopher Plummer
300673,Chris Pine
300673,Casey Affleck
300673,Ben Foster
12113,Leonardo DiCaprio
12113,Russell Crowe
12113,Mark Strong
38778,Steve Carell
38778,Paul Rudd
38778,Stephanie Szostak
72331,Benjamin Walker
72331,Dominic Cooper
72331,Anthony Mackie
1844,Sean Connery
1844,Catherine Zeta-Jones
1844,Will Patton
846,David Duchovny
846,Gillian Anderson
846,Mitch Pileggi
9703,Colin Firth
9703,Ben Kingsley
9703,Aishwarya Rai Bachchan
857,Tom Hanks
857,Matt Damon
857,Vin Diesel
136797,Aaron Paul
136797,Dominic Cooper
136797,Imogen Poots
3981,Helen Hunt
3981,Mel Gibson
3981,Marisa Tomei
425,Ray Romano
425,John Leguizamo
425,Denis Leary
6171,Morgan Freeman
6171,Thomas Jane
6171,Jason Lee
72976,Daniel Day-Lewis
72976,Sally Field
72976,David Strathairn
603,Keanu Reeves
603,Laurence Fishburne
603,Carrie-Anne Moss
568,Tom Hanks
568,Bill Paxton
568,Kevin Bacon
9021,Tim Allen
9021,Elizabeth Mitchell
9021,David Krumholtz
82695,Hugh Jackman
82695,Russell Crowe
82695,Anne Hathaway
9489,Tom Hanks
9489,Meg Ryan
9489,Katie Sagona
12133,Will Ferrell
12133,John C. Reilly
12133,Mary Steenburgen
9342,Antonio Banderas
9342,Anthony Hopkins
9342,Catherine Zeta-Jones
41733,Robert Downey Jr.
41733,Zach Galifianakis
41733,Michelle Monaghan
227306,Jack O'Connell
227306,Domhnall Gleeson
227306,Garrett Hedlund
5551,Clint Eastwood
5551,Tommy Lee Jones
5551,Donald Sutherland
9350,Sylvester Stallone
9350,John Lithgow
9350,Michael Rooker
9208,John Travolta
9208,Christian Slater
9208,Samantha Mathis
4244,Bruce Willis
4244,Spencer Breslin
4244,Emily Mortimer
1852,Nicolas Cage
1852,Maria Bello
1852,Maggie Gyllenhaal
11820,Julia Roberts
11820,Kirsten Dunst
11820,Julia Stiles
76493,Sacha Baron Cohen
76493,Sayed Badreya
76493,Aasif Mandvi
345,Tom Cruise
345,Nicole Kidman
345,Madison Eginton
196867,Quvenzhané Wallis
196867,Jamie Foxx
196867,Rose Byrne
256591,Will Smith
256591,Margot Robbie
256591,Rodrigo Santoro
59962,Reese Witherspoon
59962,Chris Pine
59962,Tom Hardy
36648,Wesley Snipes
36648,Kris Kristofferson
36648,Dominic Purcell
1880,Patrick Swayze
1880,C. Thomas Howell
1880,Lea Thompson
9440,John Travolta
9440,Emma Thompson
9440,Billy Bob Thornton
71679,Milla Jovovich
71679,Sienna Guillory
71679,Michelle Rodriguez
10483,Jason Statham
10483,Joan Allen
10483,Ian McShane
11412,Geena Davis
11412,Samuel L. Jackson
11412,Yvonne Zima
11983,Meg Ryan
11983,Russell Crowe
11983,David Morse
6795,Jonah Bobo
6795,Josh Hutcherson
6795,Dax Shepard
550,Edward Norton
550,Brad Pitt
550,Meat Loaf
11170,Matthew McConaughey
11170,Matthew Fox
11170,Anthony Mackie
9292,Bruce Willis
9292,Danny Aiello
9292,Andie MacDowell
10783,John Travolta
10783,Lisa Kudrow
10783,Tim Roth
100241,Aaron Eckhart
100241,Yvonne Strahovski
100241,Bill Nighy
257,Barney Clark
257,Ben Kingsley
257,Jamie Foreman
9947,Jennifer Garner
9947,Goran Visnjic
9947,Will Yun Lee
189,Mickey Rourke
189,Jessica Alba
189,Josh Brolin
12618,Harrison Ford
12618,Kristin Scott Thomas
12618,Charles S. Dutton
253412,Jason Clarke
253412,Jake Gyllenhaal
253412,Josh Brolin
1427,Ben Whishaw
1427,Simon Chandler
1427,David Calder
818,Mike Myers
818,Beyoncé Knowles
818,Seth Green
16577,Nicolas Cage
16577,Kristen Bell
16577,Bill Nighy
329,Sam Neill
329,Laura Dern
329,Jeff Goldblum
12160,Kevin Costner
12160,Dennis Quaid
12160,Gene Hackman
9331,Harrison Ford
9331,Willem Dafoe
9331,Anne Archer
300168,Jackie Chan
300168,John Cusack
300168,Adrien Brody
9072,Marlon Wayans
9072,Shawn Wayans
9072,Kerry Washington
3536,Matthew McConaughey
3536,Bill Paxton
3536,Harvey Keitel
9087,Michael Douglas
9087,Annette Bening
9087,Michael J. Fox
12177,Mike Myers
12177,Jessica Alba
12177,Justin Timberlake
12138,Kurt Russell
12138,Kevin Costner
12138,Courteney Cox
273248,Samuel L. Jackson
273248,Kurt Russell
273248,Jennifer Jason Leigh
9955,Will Ferrell
9955,Jon Heder
9955,Will Arnett
50359,Russell Brand
50359,James Marsden
50359,Kaley Cuoco
1271,Gerard Butler
1271,Lena Headey
1271,Dominic West
693,Ben Stiller
693,Teri Polo
693,Robert De Niro
14306,Owen Wilson
14306,Jennifer Aniston
14306,Eric Dane
497,Tom Hanks
497,Michael Clarke Duncan
497,David Morse
11199,Tim Allen
11199,John Travolta
11199,Martin Lawrence
9982,Zach Braff
9982,Joan Cusack
9982,Dan Molina
210577,Ben Affleck
210577,Rosamund Pike
210577,Carrie Coon
2501,Matt Damon
2501,Franka Potente
2501,Chris Cooper
710,Pierce Brosnan
710,Sean Bean
710,Izabella Scorupco
2275,John Travolta
2275,Madeleine Stowe
2275,James Cromwell
37165,Jim Carrey
37165,Laura Linney
37165,Noah Emmerich
9837,Val Kilmer
9837,Ralph Fiennes
9837,Patrick Stewart
10708,Eddie Murphy
10708,Jeff Garlin
10708,Steve Zahn
136400,Denzel Washington
136400,Mark Wahlberg
136400,Paula Patton
10992,Jeff Goldblum
10992,Elizabeth Perkins
10992,Alexander Pollock
9654,Mark Wahlberg
9654,Charlize Theron
9654,Edward Norton
2642,Sandra Bullock
2642,Hugh Grant
2642,Alicia Witt
8916,Woody Allen
8916,Dan Aykroyd
8916,Anne Bancroft
19899,Vince Vaughn
19899,Malin Åkerman
19899,Jason Bateman
2119,Tom Cruise
2119,Robert Duvall
2119,Nicole Kidman
9641,Steve Martin
9641,Eugene Levy
9641,Bonnie Hunt
294254,Dylan O'Brien
294254,Kaya Scodelario
294254,Thomas Brodie-Sangster
38167,Julia Roberts
38167,James Franco
38167,Javier Bardem
5994,Nicolas Cage
5994,Téa Leoni
5994,Don Cheadle
39514,Bruce Willis
39514,John Malkovich
39514,Helen Mirren
9563,Al Pacino
9563,Cameron Diaz
9563,Dennis Quaid
547,Robert Redford
547,Kristin Scott Thomas
547,Sam Neill
1538,Tom Cruise
1538,Jamie Foxx
1538,Jada Pinkett Smith
9334,Dwayne Johnson
9334,Kelly Hu
9334,Michael Clarke Duncan
11128,Joaquin Phoenix
11128,John Travolta
11128,Jacinda Barrett
75780,Tom Cruise
75780,Rosamund Pike
75780,Richard Jenkins
8914,Thomas Jane
8914,Saffron Burrows
8914,LL Cool J
13576,Michael Jackson
13576,Orianthi
13576,Kenny Ortega
39538,Matt Damon
39538,Gwyneth Paltrow
39538,Kate Winslet
10628,Jerry O'Connell
10628,Anthony Anderson
10628,Estella Warren
14836,Dakota Fanning
14836,Teri Hatcher
14836,Jennifer Saunders
8645,Mark Wahlberg
8645,Zooey Deschanel
8645,John Leguizamo
9509,Denzel Washington
9509,Dakota Fanning
9509,Marc Anthony
10067,Tim Allen
10067,Kristin Davis
10067,Danny Glover
9384,Ben Stiller
9384,Owen Wilson
9384,Snoop Dogg
9279,Arnold Schwarzenegger
9279,Phil Hartman
9279,Sinbad
1487,Ron Perlman
1487,Selma Blair
1487,Rupert Evans
9422,John Travolta
9422,Robert Duvall
9422,Tony Shalhoub
77174,Kodi Smit-McPhee
77174,Tucker Albrizzi
77174,Jodelle Ferland
4824,Bruce Willis
4824,Richard Gere
4824,Sidney Poitier
9620,Ben Affleck
9620,Aaron Eckhart
9620,Uma Thurman
9302,Robert Redford
9302,Michelle Pfeiffer
9302,Stockard Channing
10199,Matthew Broderick
10199,Dustin Hoffman
10199,Emma Watson
10771,Jackie Chan
10771,Jennifer Love Hewitt
10771,Jason Isaacs
3512,Steven Seagal
3512,Eric Bogosian
3512,Everett McGill
137094,Chris Pine
137094,Keira Knightley
137094,Kevin Costner
274479,Jennifer Lawrence
274479,Bradley Cooper
274479,Robert De Niro
267860,Gerard Butler
267860,Aaron Eckhart
267860,Morgan Freeman
8078,Sigourney Weaver
8078,Winona Ryder
8078,Brad Dourif
7485,Mark Wahlberg
7485,Michael Peña
7485,Danny Glover
170687,Ben Kingsley
170687,Isaac Hempstead-Wright
170687,Elle Fanning
6435,Sandra Bullock
6435,Nicole Kidman
6435,Evan Rachel Wood
137106,Chris Pratt
137106,Will Ferrell
137106,Elizabeth Banks
10040,Sandra Bullock
10040,Regina King
10040,Enrique Murciano
6278,Christian Bale
6278,Matthew McConaughey
6278,Izabella Scorupco
82682,Josh Brolin
82682,Ryan Gosling
82682,Nick Nolte
17610,Jack Black
17610,Michael Cera
17610,Olivia Wilde
22954,Morgan Freeman
22954,Matt Damon
22954,Tony Kgoroge
16995,Russell Crowe
16995,Ben Affleck
16995,Rachel McAdams
16558,Clive Owen
16558,Julia Roberts
16558,Paul Giamatti
9849,Jeff Daniels
9849,Elizabeth Hurley
9849,Daryl Hannah
5820,Michael Douglas
5820,Kiefer Sutherland
5820,Eva Longoria
16866,Dwayne Johnson
16866,Seann William Scott
16866,Jessica Biel
201,Patrick Stewart
201,Jonathan Frakes
201,Brent Spiner
11775,George Clooney
11775,Catherine Zeta-Jones
11775,Edward Herrmann
87825,Clint Eastwood
87825,Amy Adams
87825,Justin Timberlake
12201,Mel Gibson
12201,Ray Winstone
12201,Danny Huston
11015,Penelope Ann Miller
11015,Tom Sizemore
11015,Linda Hunt
9932,Robert De Niro
9932,Billy Crystal
9932,Lisa Kudrow
13389,Robert De Niro
13389,Carla Gugino
13389,50 Cent
8838,Bruce Willis
8838,Alec Baldwin
8838,Miko Hughes
17332,Robert Downey Jr.
17332,Jamie Foxx
17332,Catherine Keener
4958,Matt Damon
4958,Bruce McGill
4958,Charlize Theron
786,Kate Hudson
786,Billy Crudup
786,Frances McDormand
9513,Bill Murray
9513,Jennifer Love Hewitt
9513,Billy Connolly
11679,Ice Cube
11679,Samuel L. Jackson
11679,Willem Dafoe
38321,Paul Bettany
38321,Karl Urban
38321,Cam Gigandet
14411,Brad Pitt
14411,Catherine Zeta-Jones
14411,Michelle Pfeiffer
8413,Laurence Fishburne
