movie_id,title,production_company
616,The Last Samurai,Cruise/Wagner Productions
616,The Last Samurai,Warner Bros.
616,The Last Samurai,Radar Pictures
616,The Last Samurai,"Bedford Falls Company, The"
147441,Exodus: Gods and Kings,Scott Free Productions
147441,Exodus: Gods and Kings,Chernin Entertainment
147441,Exodus: Gods and Kings,Babieka
147441,Exodus: Gods and Kings,Volcano Films
13475,Star Trek,Paramount Pictures
13475,Star Trek,Spyglass Entertainment
13475,Star Trek,Bad Robot
13475,Star Trek,MavroCine Pictures GmbH & Co. KG
557,Spider-Man,Columbia Pictures
557,Spider-Man,Marvel Enterprises
82702,How to Train Your Dragon 2,DreamWorks Animation
82702,How to Train Your Dragon 2,Mad Hatter Entertainment
205584,Gods of Egypt,Summit Entertainment
205584,Gods of Egypt,Mystery Clock Cinema
205584,Gods of Egypt,Thunder Road Pictures
205584,Gods of Egypt,TIK Films
205584,Gods of Egypt,Pyramania
10048,Stealth,Laura Ziskin Productions
10048,Stealth,Original Film
10048,Stealth,Columbia Pictures Corporation
10048,Stealth,Phoenix Pictures
10048,Stealth,AFG Talons Productions
13183,Watchmen,Paramount Pictures
13183,Watchmen,DC Comics
13183,Watchmen,Lawrence Gordon Productions
13183,Watchmen,Legendary Pictures
13183,Watchmen,Warner Bros.
13183,Watchmen,Cruel and Unusual Films
944,Lethal Weapon 4,Silver Pictures
944,Lethal Weapon 4,Donner/Shuler-Donner Productions
944,Lethal Weapon 4,Warner Bros.
1927,Hulk,Universal Pictures
1927,Hulk,Good Machine
1927,Hulk,Valhalla Motion Pictures
1927,Hulk,Marvel Enterprises
72559,G.I. Joe: Retaliation,Paramount Pictures
72559,G.I. Joe: Retaliation,Di Bonaventura Pictures
72559,G.I. Joe: Retaliation,Hasbro
72559,G.I. Joe: Retaliation,Skydance Productions
72559,G.I. Joe: Retaliation,Metro-Goldwyn-Mayer (MGM)
72559,G.I. Joe: Retaliation,Saints LA
7364,Sahara,Paramount Pictures
7364,Sahara,Bristol Bay Productions
7364,Sahara,Baldwin Entertainment Group
7364,Sahara,Desertlands Entertainment
7364,Sahara,Mace Neufeld Productions
7364,Sahara,Kanzaman
7364,Sahara,J.K. Livin Productions
7364,Sahara,Moguletta
7364,Sahara,Sahara Productions
7364,Sahara,Babelsberg Film
2114,Final Fantasy: The Spirits Within,Columbia Pictures
2114,Final Fantasy: The Spirits Within,Square USA
2114,Final Fantasy: The Spirits Within,Chris Lee Productions
1771,Captain America: The First Avenger,Marvel Studios
36643,The World Is Not Enough,Eon Productions
36643,The World Is Not Enough,Metro-Goldwyn-Mayer (MGM)
8619,Master and Commander: The Far Side of the World,Universal Pictures
8619,Master and Commander: The Far Side of the World,Twentieth Century Fox Film Corporation
8619,Master and Commander: The Far Side of the World,Samuel Goldwyn Films
8619,Master and Commander: The Far Side of the World,Miramax
50620,The Twilight Saga: Breaking Dawn - Part 2,Summit Entertainment
50620,The Twilight Saga: Breaking Dawn - Part 2,Sunswept Entertainment
50620,The Twilight Saga: Breaking Dawn - Part 2,Temple Hill Entertainment
65759,Happy Feet Two,Village Roadshow Pictures
65759,Happy Feet Two,Warner Bros.
65759,Happy Feet Two,Dr D Studios
65759,Happy Feet Two,Kennedy Miller Mitchell
1724,The Incredible Hulk,Universal Pictures
1724,The Incredible Hulk,Marvel Studios
1724,The Incredible Hulk,Valhalla Motion Pictures
1724,The Incredible Hulk,MVL Incredible Productions
267935,The BFG,Walt Disney Pictures
267935,The BFG,Amblin Entertainment
267935,The BFG,Reliance Entertainment
267935,The BFG,"Kennedy/Marshall Company, The"
267935,The BFG,Walden Media
281957,The Revenant,Regency Enterprises
281957,The Revenant,Appian Way
281957,The Revenant,CatchPlay
281957,The Revenant,Anonymous Content
281957,The Revenant,New Regency Pictures
281957,The Revenant,Hong Kong Alpha Motion Pictures Co.
281957,The Revenant,RatPac Entertainment
281957,The Revenant,M Productions
281957,The Revenant,Monarchy Enterprises S.a.r.l.
77950,Turbo,DreamWorks Animation
44896,Rango,Paramount Pictures
44896,Rango,Nickelodeon Movies
44896,Rango,GK Films
44896,Rango,Blind Wink
44896,Rango,Paramount Animation
270946,Penguins of Madagascar,DreamWorks Animation
2503,The Bourne Ultimatum,Universal Pictures
2503,The Bourne Ultimatum,The Kennedy/Marshall Company
2503,The Bourne Ultimatum,Ludlum Entertainment
2503,The Bourne Ultimatum,Motion Picture BETA Produktionsgesellschaft
2503,The Bourne Ultimatum,Bourne Again
9502,Kung Fu Panda,DreamWorks Animation
102899,Ant-Man,Marvel Studios
101299,The Hunger Games: Catching Fire,Lionsgate
101299,The Hunger Games: Catching Fire,Color Force
228161,Home,Twentieth Century Fox Film Corporation
228161,Home,DreamWorks Animation
74,War of the Worlds,Paramount Pictures
74,War of the Worlds,DreamWorks SKG
74,War of the Worlds,Cruise/Wagner Productions
74,War of the Worlds,Amblin Entertainment
8961,Bad Boys II,Columbia Pictures Corporation
8961,Bad Boys II,Don Simpson/Jerry Bruckheimer Films
417859,Puss in Boots,DreamWorks
27576,Salt,Columbia Pictures
27576,Salt,Di Bonaventura Pictures
27576,Salt,Relativity Media
27576,Salt,Wintergreen Productions
86834,Noah,Paramount Pictures
86834,Noah,Regency Enterprises
86834,Noah,Protozoa Pictures
86834,Noah,Disruption Entertainment
17578,The Adventures of Tintin,Paramount Pictures
17578,The Adventures of Tintin,Columbia Pictures
17578,The Adventures of Tintin,WingNut Films
17578,The Adventures of Tintin,Amblin Entertainment
17578,The Adventures of Tintin,Nickelodeon Movies
17578,The Adventures of Tintin,"Kennedy/Marshall Company, The"
17578,The Adventures of Tintin,Hemisphere Media Capital
673,Harry Potter and the Prisoner of Azkaban,1492 Pictures
673,Harry Potter and the Prisoner of Azkaban,Heyday films
673,Harry Potter and the Prisoner of Azkaban,Warner Bros.
6972,Australia,Bazmark Films
6972,Australia,Ingenious Film Partners
6972,Australia,Twentieth Century Fox Film Corporation
6972,Australia,Dune Entertainment III
6972,Australia,ScreenWest
82700,After Earth,Columbia Pictures
82700,After Earth,Blinding Edge Pictures
82700,After Earth,Overbrook Entertainment
10567,Dinosaur,Walt Disney Pictures
10567,Dinosaur,Walt Disney Feature Animation
181533,Night at the Museum: Secret of the Tomb,Twentieth Century Fox Film Corporation
181533,Night at the Museum: Secret of the Tomb,1492 Pictures
181533,Night at the Museum: Secret of the Tomb,21 Laps Entertainment
181533,Night at the Museum: Secret of the Tomb,Moving Picture Company (MPC)
181533,Night at the Museum: Secret of the Tomb,TSG Entertainment
38055,Megamind,DreamWorks Animation
671,Harry Potter and the Philosopher's Stone,1492 Pictures
671,Harry Potter and the Philosopher's Stone,Warner Bros.
671,Harry Potter and the Philosopher's Stone,Heyday Films
49524,R.I.P.D.,Universal Pictures
49524,R.I.P.D.,Original Film
49524,R.I.P.D.,Dark Horse Entertainment
22,Pirates of the Caribbean: The Curse of the Black Pearl,Walt Disney Pictures
22,Pirates of the Caribbean: The Curse of the Black Pearl,Jerry Bruckheimer Films
131631,The Hunger Games: Mockingjay - Part 1,Lionsgate
131631,The Hunger Games: Mockingjay - Part 1,Color Force
591,The Da Vinci Code,Columbia Pictures
591,The Da Vinci Code,Imagine Entertainment
591,The Da Vinci Code,Skylark Productions
591,The Da Vinci Code,Government of Malta
172385,Rio 2,Blue Sky Studios
172385,Rio 2,Twentieth Century Fox Animation
36658,X2,Twentieth Century Fox Film Corporation
36658,X2,Donners' Company
36658,X2,Bad Hat Harry Productions
36658,X2,Marvel Enterprises
36658,X2,XM2 Productions
36658,X2,XF2 Canada Productions
51497,Fast Five,Universal Pictures
51497,Fast Five,Original Film
51497,Fast Five,One Race Productions
58574,Sherlock Holmes: A Game of Shadows,Village Roadshow Pictures
58574,Sherlock Holmes: A Game of Shadows,Silver Pictures
58574,Sherlock Holmes: A Game of Shadows,Lin Pictures
58574,Sherlock Holmes: A Game of Shadows,Warner Bros.
58574,Sherlock Holmes: A Game of Shadows,Wigram Productions
18823,Clash of the Titans,The Zanuck Company
18823,Clash of the Titans,Legendary Pictures
18823,Clash of the Titans,Thunder Road Pictures
18823,Clash of the Titans,Warner Bros.
18823,Clash of the Titans,Moving Picture Company (MPC)
861,Total Recall,TriStar Pictures
861,Total Recall,Carolco Pictures
861,Total Recall,Carolco International N.V.
1911,The 13th Warrior,Touchstone Pictures
49040,The Bourne Legacy,Universal Pictures
49040,The Bourne Legacy,Dentsu
49040,The Bourne Legacy,Relativity Media
49040,The Bourne Legacy,"Kennedy/Marshall Company, The"
49040,The Bourne Legacy,Captivate Entertainment
415,Batman & Robin,PolyGram Filmed Entertainment
415,Batman & Robin,Warner Bros.
8871,How the Grinch Stole Christmas,Imagine Entertainment
8871,How the Grinch Stole Christmas,Universal Pictures
435,The Day After Tomorrow,Lions Gate Films
435,The Day After Tomorrow,Twentieth Century Fox Film Corporation
435,The Day After Tomorrow,Centropolis Entertainment
435,The Day After Tomorrow,Mark Gordon Productions
435,The Day After Tomorrow,Mel's Cite du Cinema
955,Mission: Impossible II,Paramount Pictures
955,Mission: Impossible II,Cruise/Wagner Productions
955,Mission: Impossible II,Munich Film Partners & Company (MFP) MI2 Productions
2133,The Perfect Storm,Warner Bros.
2133,The Perfect Storm,Baltimore Spring Creek Productions
2133,The Perfect Storm,Radiant Productions
1979,Fantastic 4: Rise of the Silver Surfer,Ingenious Film Partners
1979,Fantastic 4: Rise of the Silver Surfer,Twentieth Century Fox Film Corporation
1979,Fantastic 4: Rise of the Silver Surfer,1492 Pictures
1979,Fantastic 4: Rise of the Silver Surfer,Dune Entertainment
1979,Fantastic 4: Rise of the Silver Surfer,Constantin Film Produktion
1979,Fantastic 4: Rise of the Silver Surfer,Bernd Eichinger Productions
1979,Fantastic 4: Rise of the Silver Surfer,Marvel Enterprises
87827,Life of Pi,Ingenious Film Partners
87827,Life of Pi,Ingenious Media
87827,Life of Pi,Dune Entertainment
87827,Life of Pi,Fox 2000 Pictures
87827,Life of Pi,Big Screen Productions
87827,Life of Pi,Haishang Films
1250,Ghost Rider,Columbia Pictures Corporation
1250,Ghost Rider,Relativity Media
1250,Ghost Rider,Michael De Luca Productions
1250,Ghost Rider,Marvel Enterprises
1250,Ghost Rider,Crystal Sky Pictures
1250,Ghost Rider,GH One
1250,Ghost Rider,Vengeance Productions Pty. Ltd.
324668,Jason Bourne,The Kennedy/Marshall Company
324668,Jason Bourne,Captivate Entertainment
324668,Jason Bourne,Pearl Street Films
324668,Jason Bourne,Double Negative
324668,Jason Bourne,Perfect World (Beijing) Pictures Co.
9471,Charlie's Angels: Full Throttle,Columbia Pictures
9471,Charlie's Angels: Full Throttle,Wonderland Sound and Vision
9471,Charlie's Angels: Full Throttle,Tall Trees Productions
9471,Charlie's Angels: Full Throttle,Flower Films (II)
70981,Prometheus,Twentieth Century Fox Film Corporation
70981,Prometheus,Dune Entertainment
70981,Prometheus,Scott Free Productions
70981,Prometheus,Brandywine Productions
10996,Stuart Little 2,Columbia Pictures
10996,Stuart Little 2,Sony Pictures Entertainment
68724,Elysium,TriStar Pictures
68724,Elysium,Media Rights Capital
68724,Elysium,Sony Pictures Entertainment (SPE)
68724,Elysium,QED International
68724,Elysium,Alpha Core
68724,Elysium,Genre Films
68724,Elysium,Simon Kinberg Productions
2789,The Chronicles of Riddick,One Race Films
2789,The Chronicles of Riddick,Radar Pictures
97020,RoboCop,Columbia Pictures
97020,RoboCop,Strike Entertainment
97020,RoboCop,Metro-Goldwyn-Mayer (MGM)
7459,Speed Racer,Village Roadshow Pictures
7459,Speed Racer,Studio Babelsberg
7459,Speed Racer,Anarchos Productions
7459,Speed Racer,Silver Pictures
7459,Speed Racer,Warner Bros.
7459,Speed Racer,Velocity Productions
42888,How Do You Know,Columbia Pictures
42888,How Do You Know,Gracie Films
42888,How Do You Know,Road Rebel
37834,Knight and Day,Tree Line Films
37834,Knight and Day,Twentieth Century Fox Film Corporation
37834,Knight and Day,Dune Entertainment
37834,Knight and Day,Regency Enterprises
37834,Knight and Day,Pink Machine
75612,Oblivion,Universal Pictures
75612,Oblivion,Chernin Entertainment
75612,Oblivion,Relativity Media
75612,Oblivion,Monolith Pictures (III)
75612,Oblivion,Radical Studios
1895,Star Wars: Episode III - Revenge of the Sith,Lucasfilm
1894,Star Wars: Episode II - Attack of the Clones,Lucasfilm
585,"Monsters, Inc.",Walt Disney Pictures
585,"Monsters, Inc.",Pixar Animation Studios
76170,The Wolverine,Twentieth Century Fox Film Corporation
76170,The Wolverine,Donners' Company
76170,The Wolverine,Marvel Entertainment
76170,The Wolverine,Bad Hat Harry Productions
76170,The Wolverine,Big Screen Productions
76170,The Wolverine,TSG Entertainment
1893,Star Wars: Episode I - The Phantom Menace,Lucasfilm
49519,The Croods,DreamWorks Animation
2395,Asterix at the Olympic Games,Constantin Film
2395,Asterix at the Olympic Games,TF1 Films Productions
2395,Asterix at the Olympic Games,Pathé Renn Productions
2395,Asterix at the Olympic Games,La Petite Reine
2395,Asterix at the Olympic Games,Tri Pictures
2395,Asterix at the Olympic Games,Sorolla Films
2395,Asterix at the Olympic Games,Novo RPI
2395,Asterix at the Olympic Games,Canal+
2395,Asterix at the Olympic Games,uFilm
2395,Asterix at the Olympic Games,Canal+ España
2395,Asterix at the Olympic Games,Le Tax Shelter du Gouvernement Fédéral de Belgique
2395,Asterix at the Olympic Games,Les Editions Albert René
12100,Windtalkers,Lion Rock Productions
12100,Windtalkers,Metro-Goldwyn-Mayer (MGM)
290595,The Huntsman: Winter's War,Universal Pictures
290595,The Huntsman: Winter's War,Perfect World Pictures
290595,The Huntsman: Winter's War,Roth Films
98566,Teenage Mutant Ninja Turtles,Paramount Pictures
98566,Teenage Mutant Ninja Turtles,Nickelodeon Movies
98566,Teenage Mutant Ninja Turtles,Platinum Dunes
49047,Gravity,Warner Bros.
49047,Gravity,Heyday Films
49047,Gravity,Esperanto Filmoj
9619,Dante's Peak,Universal Pictures
9619,Dante's Peak,Pacific Western
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,Paramount Pictures
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,Nickelodeon Movies
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,Platinum Dunes
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,5150 Action
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,Gama Entertainment Partners
166424,Fantastic Four,Twentieth Century Fox Film Corporation
166424,Fantastic Four,Marv Films
166424,Fantastic Four,Marvel Entertainment
166424,Fantastic Four,Constantin Film.
166424,Fantastic Four,Moving Picture Company (MPC)
166424,Fantastic Four,TSG Entertainment
166424,Fantastic Four,Genre Films
1593,Night at the Museum,Ingenious Film Partners
1593,Night at the Museum,Twentieth Century Fox Film Corporation
1593,Night at the Museum,1492 Pictures
1593,Night at the Museum,21 Laps Entertainment
254128,San Andreas,New Line Cinema
254128,San Andreas,Village Roadshow Pictures
254128,San Andreas,Warner Bros.
254128,San Andreas,Flynn Picture Company
714,Tomorrow Never Dies,Eon Productions
2024,The Patriot,Centropolis Entertainment
2024,The Patriot,Columbia Pictures Corporation
2024,The Patriot,Mutual Film Company
2024,The Patriot,Global Entertainment Productions GmbH & Company Medien KG
163,Ocean's Twelve,Village Roadshow Pictures
163,Ocean's Twelve,Section Eight
163,Ocean's Twelve,Jerry Weintraub Productions
163,Ocean's Twelve,Warner Bros.
163,Ocean's Twelve,WV Films III
787,Mr. & Mrs. Smith,Weed Road Pictures
787,Mr. & Mrs. Smith,Summit Entertainment
787,Mr. & Mrs. Smith,Regency Enterprises
787,Mr. & Mrs. Smith,Epsilon Motion Pictures
787,Mr. & Mrs. Smith,New Regency Pictures
262500,Insurgent,Summit Entertainment
262500,Insurgent,Mandeville Films
262500,Insurgent,Red Wagon Entertainment
262500,Insurgent,NeoReel
2567,The Aviator,Miramax Films
2567,The Aviator,Appian Way
2567,The Aviator,Forward Pass
2567,The Aviator,Cappa Productions
2567,The Aviator,Warner Bros.
2567,The Aviator,Initial Entertainment Group (IEG)
2567,The Aviator,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
2567,The Aviator,Mel's Cite du Cinema
38745,Gulliver's Travels,Twentieth Century Fox Film Corporation
38745,Gulliver's Travels,Dune Entertainment
38745,Gulliver's Travels,Davis Entertainment
38745,Gulliver's Travels,Dune Entertainment III
40805,The Green Hornet,Original Film
40805,The Green Hornet,Sony Pictures Entertainment
40805,The Green Hornet,Reliance BIG Entertainment
53182,300: Rise of an Empire,Legendary Pictures
53182,300: Rise of an Empire,Hollywood Gang Productions
53182,300: Rise of an Empire,Atmosphere Entertainment MM
53182,300: Rise of an Empire,Warner Bros.
53182,300: Rise of an Empire,Nimar Studios
53182,300: Rise of an Empire,Cruel and Unusual Films
41513,The Smurfs,Columbia Pictures
41513,The Smurfs,Sony Pictures Animation
41513,The Smurfs,Kerner Entertainment Company
13700,Home on the Range,Walt Disney Pictures
262504,Allegiant,Summit Entertainment
262504,Allegiant,Lionsgate
262504,Allegiant,Mandeville Films
262504,Allegiant,Red Wagon Entertainment
39254,Real Steel,DreamWorks SKG
39254,Real Steel,21 Laps Entertainment
39254,Real Steel,Reliance Entertainment
39254,Real Steel,Touchstone Pictures
39254,Real Steel,ImageMovers
39254,Real Steel,Angry Films
39254,Real Steel,Revolution Sun Studios
